[[0, 0, 4], [0, 0, 4], [0, 0, 4], [0, 0, 4], [0, 0, 4]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 4, 10], [0, 5, 10]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 4, 10], [1, 0, 12]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 4, 10], [1, 1, 12]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 6, 10], [-1, 3, 8]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 6, 10], [-1, 5, 8]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 6, 10], [-1, 7, 8]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 6, 10], [0, 0, 10]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 6, 10], [0, 3, 10]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 6, 10], [0, 8, 10]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 6, 10], [1, 0, 12]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [0, 6, 10], [1, 1, 12]]
[[1, 0, 6], [1, 1, 8], [1, 5, 10], [1, 2, 12], [0, 0, 12]]
